SysTime,    Time,[CH4]_ppm,[CH4]d_ppm
21/01/2025 17:18:48.474, 21/01/2025 16:18:48.402, 2.31982e+0, 2.32081e+0
21/01/2025 17:18:49.467, 21/01/2025 16:18:49.396, 2.33096e+0, 2.33179e+0
21/01/2025 17:18:50.457, 21/01/2025 16:18:50.391, 2.33715e+0, 2.33810e+0
21/01/2025 17:18:51.456, 21/01/2025 16:18:51.385, 2.34457e+0, 2.34530e+0
21/01/2025 17:18:52.446, 21/01/2025 16:18:52.380, 2.35900e+0, 2.35985e+0
21/01/2025 17:18:53.442, 21/01/2025 16:18:53.374, 2.37501e+0, 2.37598e+0
21/01/2025 17:18:54.436, 21/01/2025 16:18:54.369, 2.38256e+0, 2.38347e+0
21/01/2025 17:18:55.434, 21/01/2025 16:18:55.364, 2.38995e+0, 2.39087e+0
21/01/2025 17:18:56.443, 21/01/2025 16:18:56.358, 2.39414e+0, 2.39510e+0
21/01/2025 17:18:57.420, 21/01/2025 16:18:57.353, 2.38944e+0, 2.39019e+0
21/01/2025 17:18:58.416, 21/01/2025 16:18:58.347, 2.38410e+0, 2.38486e+0
21/01/2025 17:18:59.415, 21/01/2025 16:18:59.341, 2.37795e+0, 2.37855e+0
21/01/2025 17:19:00.403, 21/01/2025 16:19:00.336, 2.37740e+0, 2.37826e+0
21/01/2025 17:19:01.397, 21/01/2025 16:19:01.330, 2.36968e+0, 2.37081e+0
21/01/2025 17:19:02.394, 21/01/2025 16:19:02.325, 2.36380e+0, 2.36467e+0
21/01/2025 17:19:03.390, 21/01/2025 16:19:03.320, 2.35146e+0, 2.35205e+0
21/01/2025 17:19:04.385, 21/01/2025 16:19:04.314, 2.33738e+0, 2.33827e+0
21/01/2025 17:19:05.377, 21/01/2025 16:19:05.309, 2.32457e+0, 2.32549e+0
21/01/2025 17:19:06.371, 21/01/2025 16:19:06.303, 2.31305e+0, 2.31384e+0
21/01/2025 17:19:07.372, 21/01/2025 16:19:07.297, 2.30041e+0, 2.30125e+0
21/01/2025 17:19:08.359, 21/01/2025 16:19:08.292, 2.28825e+0, 2.28901e+0
21/01/2025 17:19:09.357, 21/01/2025 16:19:09.287, 2.28112e+0, 2.28207e+0
21/01/2025 17:19:10.350, 21/01/2025 16:19:10.281, 2.27705e+0, 2.27815e+0
21/01/2025 17:19:11.347, 21/01/2025 16:19:11.275, 2.27004e+0, 2.27099e+0
21/01/2025 17:19:12.339, 21/01/2025 16:19:12.270, 2.26726e+0, 2.26849e+0
21/01/2025 17:19:13.337, 21/01/2025 16:19:13.265, 2.26382e+0, 2.26531e+0
21/01/2025 17:19:14.329, 21/01/2025 16:19:14.260, 2.25907e+0, 2.26038e+0
21/01/2025 17:19:15.319, 21/01/2025 16:19:15.254, 2.25356e+0, 2.25463e+0
21/01/2025 17:19:16.317, 21/01/2025 16:19:16.248, 2.24917e+0, 2.25025e+0
21/01/2025 17:19:17.310, 21/01/2025 16:19:17.243, 2.24322e+0, 2.24423e+0
21/01/2025 17:19:18.313, 21/01/2025 16:19:18.238, 2.24260e+0, 2.24404e+0
21/01/2025 17:19:19.299, 21/01/2025 16:19:19.232, 2.24045e+0, 2.24190e+0
21/01/2025 17:19:20.297, 21/01/2025 16:19:20.226, 2.23564e+0, 2.23693e+0
21/01/2025 17:19:21.291, 21/01/2025 16:19:21.221, 2.23073e+0, 2.23217e+0
21/01/2025 17:19:22.281, 21/01/2025 16:19:22.216, 2.22871e+0, 2.23035e+0
21/01/2025 17:19:23.277, 21/01/2025 16:19:23.210, 2.22495e+0, 2.22650e+0
21/01/2025 17:19:24.283, 21/01/2025 16:19:24.204, 2.22181e+0, 2.22349e+0
21/01/2025 17:19:25.266, 21/01/2025 16:19:25.198, 2.21722e+0, 2.21875e+0
21/01/2025 17:19:26.263, 21/01/2025 16:19:26.194, 2.21494e+0, 2.21661e+0
21/01/2025 17:19:27.258, 21/01/2025 16:19:27.188, 2.21239e+0, 2.21397e+0
21/01/2025 17:19:28.256, 21/01/2025 16:19:28.182, 2.20820e+0, 2.20989e+0
21/01/2025 17:19:29.247, 21/01/2025 16:19:29.177, 2.20590e+0, 2.20756e+0
21/01/2025 17:19:30.240, 21/01/2025 16:19:30.172, 2.20069e+0, 2.20219e+0
21/01/2025 17:19:31.233, 21/01/2025 16:19:31.166, 2.19836e+0, 2.20029e+0
21/01/2025 17:19:32.226, 21/01/2025 16:19:32.160, 2.19488e+0, 2.19681e+0
21/01/2025 17:19:33.224, 21/01/2025 16:19:33.155, 2.19183e+0, 2.19389e+0
21/01/2025 17:19:34.219, 21/01/2025 16:19:34.150, 2.18838e+0, 2.18985e+0
21/01/2025 17:19:35.215, 21/01/2025 16:19:35.144, 2.18491e+0, 2.18669e+0
21/01/2025 17:19:36.206, 21/01/2025 16:19:36.139, 2.18358e+0, 2.18549e+0
21/01/2025 17:19:37.202, 21/01/2025 16:19:37.133, 2.18044e+0, 2.18235e+0
21/01/2025 17:19:38.199, 21/01/2025 16:19:38.127, 2.18042e+0, 2.18235e+0
21/01/2025 17:19:39.195, 21/01/2025 16:19:39.122, 2.17965e+0, 2.18139e+0
21/01/2025 17:19:40.185, 21/01/2025 16:19:40.117, 2.17953e+0, 2.18171e+0
21/01/2025 17:19:41.178, 21/01/2025 16:19:41.111, 2.17873e+0, 2.18064e+0
21/01/2025 17:19:42.174, 21/01/2025 16:19:42.105, 2.17641e+0, 2.17836e+0
21/01/2025 17:19:43.163, 21/01/2025 16:19:43.100, 2.17559e+0, 2.17743e+0
21/01/2025 17:19:44.163, 21/01/2025 16:19:44.095, 2.17446e+0, 2.17636e+0
21/01/2025 17:19:45.166, 21/01/2025 16:19:45.089, 2.17429e+0, 2.17634e+0
21/01/2025 17:19:46.156, 21/01/2025 16:19:46.084, 2.17320e+0, 2.17516e+0
21/01/2025 17:19:47.145, 21/01/2025 16:19:47.079, 2.16993e+0, 2.17167e+0
21/01/2025 17:19:48.142, 21/01/2025 16:19:48.073, 2.16964e+0, 2.17155e+0
21/01/2025 17:19:49.136, 21/01/2025 16:19:49.067, 2.17017e+0, 2.17194e+0
21/01/2025 17:19:50.133, 21/01/2025 16:19:50.062, 2.16817e+0, 2.17014e+0
21/01/2025 17:19:51.128, 21/01/2025 16:19:51.056, 2.16199e+0, 2.16365e+0
21/01/2025 17:19:52.122, 21/01/2025 16:19:52.051, 2.16508e+0, 2.16695e+0
21/01/2025 17:19:53.118, 21/01/2025 16:19:53.046, 2.16178e+0, 2.16374e+0
21/01/2025 17:19:54.105, 21/01/2025 16:19:54.039, 2.16059e+0, 2.16225e+0
21/01/2025 17:19:55.102, 21/01/2025 16:19:55.034, 2.16070e+0, 2.16250e+0
21/01/2025 17:19:56.094, 21/01/2025 16:19:56.029, 2.15852e+0, 2.16028e+0
21/01/2025 17:19:57.094, 21/01/2025 16:19:57.024, 2.15550e+0, 2.15728e+0
21/01/2025 17:19:58.087, 21/01/2025 16:19:58.018, 2.15886e+0, 2.16061e+0
21/01/2025 17:19:59.084, 21/01/2025 16:19:59.012, 2.15538e+0, 2.15712e+0
21/01/2025 17:20:00.079, 21/01/2025 16:20:00.007, 2.15449e+0, 2.15626e+0
21/01/2025 17:20:01.075, 21/01/2025 16:20:01.001, 2.15362e+0, 2.15552e+0
21/01/2025 17:20:02.065, 21/01/2025 16:20:01.996, 2.15431e+0, 2.15600e+0
21/01/2025 17:20:03.063, 21/01/2025 16:20:02.990, 2.15584e+0, 2.15770e+0
21/01/2025 17:20:04.061, 21/01/2025 16:20:03.985, 2.15544e+0, 2.15694e+0
21/01/2025 17:20:05.046, 21/01/2025 16:20:04.979, 2.15477e+0, 2.15635e+0
21/01/2025 17:20:06.044, 21/01/2025 16:20:05.974, 2.15548e+0, 2.15691e+0
21/01/2025 17:20:07.037, 21/01/2025 16:20:06.968, 2.15342e+0, 2.15488e+0
21/01/2025 17:20:08.034, 21/01/2025 16:20:07.963, 2.15475e+0, 2.15640e+0
21/01/2025 17:20:09.023, 21/01/2025 16:20:08.958, 2.15466e+0, 2.15610e+0
21/01/2025 17:20:10.025, 21/01/2025 16:20:09.952, 2.15383e+0, 2.15521e+0
21/01/2025 17:20:11.020, 21/01/2025 16:20:10.946, 2.15534e+0, 2.15675e+0
21/01/2025 17:20:12.018, 21/01/2025 16:20:11.941, 2.15456e+0, 2.15603e+0
21/01/2025 17:20:13.006, 21/01/2025 16:20:12.936, 2.15471e+0, 2.15622e+0
21/01/2025 17:20:13.998, 21/01/2025 16:20:13.930, 2.15243e+0, 2.15376e+0
21/01/2025 17:20:14.994, 21/01/2025 16:20:14.924, 2.15321e+0, 2.15473e+0
21/01/2025 17:20:15.993, 21/01/2025 16:20:15.919, 2.15287e+0, 2.15429e+0
21/01/2025 17:20:16.990, 21/01/2025 16:20:16.920, 2.15278e+0, 2.15403e+0
21/01/2025 17:20:17.984, 21/01/2025 16:20:17.915, 2.15010e+0, 2.15119e+0
21/01/2025 17:20:18.977, 21/01/2025 16:20:18.910, 2.15059e+0, 2.15184e+0
21/01/2025 17:20:19.969, 21/01/2025 16:20:19.904, 2.15147e+0, 2.15278e+0
21/01/2025 17:20:20.970, 21/01/2025 16:20:20.899, 2.15141e+0, 2.15294e+0
21/01/2025 17:20:21.967, 21/01/2025 16:20:21.893, 2.15202e+0, 2.15364e+0
21/01/2025 17:20:22.957, 21/01/2025 16:20:22.887, 2.14954e+0, 2.15088e+0
21/01/2025 17:20:23.950, 21/01/2025 16:20:23.882, 2.14766e+0, 2.14917e+0
21/01/2025 17:20:24.948, 21/01/2025 16:20:24.876, 2.14699e+0, 2.14824e+0
21/01/2025 17:20:25.946, 21/01/2025 16:20:25.871, 2.14864e+0, 2.14987e+0
21/01/2025 17:20:26.934, 21/01/2025 16:20:26.866, 2.14807e+0, 2.14952e+0
21/01/2025 17:20:27.931, 21/01/2025 16:20:27.861, 2.14747e+0, 2.14873e+0
21/01/2025 17:20:28.926, 21/01/2025 16:20:28.854, 2.14540e+0, 2.14665e+0
21/01/2025 17:20:29.921, 21/01/2025 16:20:29.849, 2.14618e+0, 2.14728e+0
21/01/2025 17:20:30.911, 21/01/2025 16:20:30.843, 2.14553e+0, 2.14665e+0
21/01/2025 17:20:31.915, 21/01/2025 16:20:31.838, 2.14782e+0, 2.14899e+0
21/01/2025 17:20:32.906, 21/01/2025 16:20:32.832, 2.14712e+0, 2.14833e+0
21/01/2025 17:20:33.894, 21/01/2025 16:20:33.827, 2.14612e+0, 2.14720e+0
21/01/2025 17:20:34.887, 21/01/2025 16:20:34.822, 2.14761e+0, 2.14862e+0
21/01/2025 17:20:35.885, 21/01/2025 16:20:35.816, 2.14695e+0, 2.14823e+0
21/01/2025 17:20:36.887, 21/01/2025 16:20:36.810, 2.14679e+0, 2.14794e+0
21/01/2025 17:20:37.877, 21/01/2025 16:20:37.805, 2.14986e+0, 2.15103e+0
21/01/2025 17:20:38.875, 21/01/2025 16:20:38.800, 2.14817e+0, 2.14898e+0
21/01/2025 17:20:39.867, 21/01/2025 16:20:39.794, 2.14698e+0, 2.14790e+0
21/01/2025 17:20:40.857, 21/01/2025 16:20:40.788, 2.14858e+0, 2.14951e+0
21/01/2025 17:20:41.849, 21/01/2025 16:20:41.784, 2.14842e+0, 2.14922e+0
21/01/2025 17:20:42.845, 21/01/2025 16:20:42.777, 2.14781e+0, 2.14867e+0
21/01/2025 17:20:43.840, 21/01/2025 16:20:43.772, 2.14857e+0, 2.14941e+0
21/01/2025 17:20:44.838, 21/01/2025 16:20:44.767, 2.14506e+0, 2.14581e+0
21/01/2025 17:20:45.830, 21/01/2025 16:20:45.762, 2.14749e+0, 2.14826e+0
21/01/2025 17:20:46.823, 21/01/2025 16:20:46.756, 2.14881e+0, 2.14957e+0
21/01/2025 17:20:47.815, 21/01/2025 16:20:47.751, 2.14878e+0, 2.14938e+0
21/01/2025 17:20:48.822, 21/01/2025 16:20:48.745, 2.14828e+0, 2.14892e+0
21/01/2025 17:20:49.806, 21/01/2025 16:20:49.739, 2.14710e+0, 2.14777e+0
21/01/2025 17:20:50.799, 21/01/2025 16:20:50.734, 2.14824e+0, 2.14901e+0
21/01/2025 17:20:51.798, 21/01/2025 16:20:51.729, 2.14594e+0, 2.14660e+0
21/01/2025 17:20:52.793, 21/01/2025 16:20:52.723, 2.14482e+0, 2.14534e+0
21/01/2025 17:20:53.787, 21/01/2025 16:20:53.717, 2.14293e+0, 2.14343e+0
21/01/2025 17:20:54.781, 21/01/2025 16:20:54.712, 2.14419e+0, 2.14490e+0
21/01/2025 17:20:55.776, 21/01/2025 16:20:55.706, 2.14464e+0, 2.14528e+0
21/01/2025 17:20:56.777, 21/01/2025 16:20:56.701, 2.14265e+0, 2.14303e+0
21/01/2025 17:20:57.761, 21/01/2025 16:20:57.696, 2.14427e+0, 2.14473e+0
21/01/2025 17:20:58.758, 21/01/2025 16:20:58.690, 2.14436e+0, 2.14476e+0
21/01/2025 17:20:59.753, 21/01/2025 16:20:59.684, 2.14345e+0, 2.14369e+0
21/01/2025 17:21:00.749, 21/01/2025 16:21:00.680, 2.14652e+0, 2.14667e+0
21/01/2025 17:21:01.747, 21/01/2025 16:21:01.674, 2.14605e+0, 2.14658e+0
21/01/2025 17:21:02.741, 21/01/2025 16:21:02.668, 2.14608e+0, 2.14642e+0
21/01/2025 17:21:03.737, 21/01/2025 16:21:03.663, 2.14585e+0, 2.14601e+0
21/01/2025 17:21:04.722, 21/01/2025 16:21:04.657, 2.14893e+0, 2.14938e+0
21/01/2025 17:21:05.721, 21/01/2025 16:21:05.652, 2.14857e+0, 2.14868e+0
21/01/2025 17:21:06.716, 21/01/2025 16:21:06.646, 2.14952e+0, 2.14968e+0
21/01/2025 17:21:07.710, 21/01/2025 16:21:07.641, 2.14832e+0, 2.14853e+0
21/01/2025 17:21:08.700, 21/01/2025 16:21:08.636, 2.14831e+0, 2.14870e+0
21/01/2025 17:21:09.702, 21/01/2025 16:21:09.630, 2.14984e+0, 2.15018e+0
21/01/2025 17:21:10.699, 21/01/2025 16:21:10.624, 2.14754e+0, 2.14799e+0
21/01/2025 17:21:11.688, 21/01/2025 16:21:11.618, 2.14819e+0, 2.14824e+0
21/01/2025 17:21:12.679, 21/01/2025 16:21:12.614, 2.15499e+0, 2.15521e+0
21/01/2025 17:21:13.676, 21/01/2025 16:21:13.608, 2.15985e+0, 2.15993e+0
21/01/2025 17:21:14.670, 21/01/2025 16:21:14.602, 2.16382e+0, 2.16385e+0
21/01/2025 17:21:15.662, 21/01/2025 16:21:15.597, 2.17473e+0, 2.17506e+0
21/01/2025 17:21:16.663, 21/01/2025 16:21:16.591, 2.18964e+0, 2.19039e+0
21/01/2025 17:21:17.658, 21/01/2025 16:21:17.586, 2.20275e+0, 2.20285e+0
21/01/2025 17:21:18.650, 21/01/2025 16:21:18.580, 2.21941e+0, 2.21963e+0
21/01/2025 17:21:19.646, 21/01/2025 16:21:19.575, 2.23210e+0, 2.23196e+0
21/01/2025 17:21:20.645, 21/01/2025 16:21:20.569, 2.24646e+0, 2.24647e+0
21/01/2025 17:21:21.632, 21/01/2025 16:21:21.564, 2.25909e+0, 2.25904e+0
21/01/2025 17:21:22.626, 21/01/2025 16:21:22.558, 2.27116e+0, 2.27104e+0
21/01/2025 17:21:23.623, 21/01/2025 16:21:23.553, 2.28408e+0, 2.28362e+0
21/01/2025 17:21:24.619, 21/01/2025 16:21:24.548, 2.29213e+0, 2.29181e+0
21/01/2025 17:21:25.614, 21/01/2025 16:21:25.542, 2.29359e+0, 2.29327e+0
21/01/2025 17:21:26.602, 21/01/2025 16:21:26.537, 2.28947e+0, 2.28886e+0
21/01/2025 17:21:27.605, 21/01/2025 16:21:27.531, 2.28390e+0, 2.28322e+0
21/01/2025 17:21:28.599, 21/01/2025 16:21:28.525, 2.27460e+0, 2.27423e+0
21/01/2025 17:21:29.591, 21/01/2025 16:21:29.520, 2.26572e+0, 2.26495e+0
21/01/2025 17:21:30.584, 21/01/2025 16:21:30.515, 2.25658e+0, 2.25610e+0
21/01/2025 17:21:31.578, 21/01/2025 16:21:31.509, 2.25483e+0, 2.25425e+0
21/01/2025 17:21:32.574, 21/01/2025 16:21:32.503, 2.26209e+0, 2.26162e+0
21/01/2025 17:21:33.567, 21/01/2025 16:21:33.499, 2.27351e+0, 2.27312e+0
21/01/2025 17:21:34.562, 21/01/2025 16:21:34.492, 2.28059e+0, 2.27989e+0
21/01/2025 17:21:35.558, 21/01/2025 16:21:35.488, 2.28198e+0, 2.28129e+0
21/01/2025 17:21:36.551, 21/01/2025 16:21:36.482, 2.27583e+0, 2.27524e+0
21/01/2025 17:21:37.543, 21/01/2025 16:21:37.476, 2.26704e+0, 2.26653e+0
21/01/2025 17:21:38.539, 21/01/2025 16:21:38.471, 2.25413e+0, 2.25332e+0
21/01/2025 17:21:39.539, 21/01/2025 16:21:39.465, 2.24483e+0, 2.24446e+0
21/01/2025 17:21:40.527, 21/01/2025 16:21:40.460, 2.23201e+0, 2.23152e+0
21/01/2025 17:21:41.528, 21/01/2025 16:21:41.455, 2.22125e+0, 2.22064e+0
21/01/2025 17:21:42.521, 21/01/2025 16:21:42.449, 2.21046e+0, 2.20977e+0
21/01/2025 17:21:43.518, 21/01/2025 16:21:43.443, 2.20168e+0, 2.20091e+0
21/01/2025 17:21:44.514, 21/01/2025 16:21:44.438, 2.19452e+0, 2.19409e+0
21/01/2025 17:21:45.502, 21/01/2025 16:21:45.432, 2.18770e+0, 2.18720e+0
21/01/2025 17:21:46.494, 21/01/2025 16:21:46.427, 2.18363e+0, 2.18317e+0
21/01/2025 17:21:47.490, 21/01/2025 16:21:47.421, 2.17945e+0, 2.17894e+0
21/01/2025 17:21:48.487, 21/01/2025 16:21:48.417, 2.17808e+0, 2.17775e+0
21/01/2025 17:21:49.483, 21/01/2025 16:21:49.410, 2.17429e+0, 2.17372e+0
21/01/2025 17:21:50.473, 21/01/2025 16:21:50.404, 2.17272e+0, 2.17236e+0
21/01/2025 17:21:51.464, 21/01/2025 16:21:51.400, 2.16955e+0, 2.16932e+0
21/01/2025 17:21:52.461, 21/01/2025 16:21:52.394, 2.17091e+0, 2.17049e+0
21/01/2025 17:21:53.456, 21/01/2025 16:21:53.388, 2.16826e+0, 2.16787e+0
21/01/2025 17:21:54.446, 21/01/2025 16:21:54.383, 2.16672e+0, 2.16605e+0
21/01/2025 17:21:55.446, 21/01/2025 16:21:55.377, 2.16582e+0, 2.16545e+0
21/01/2025 17:21:56.442, 21/01/2025 16:21:56.373, 2.16410e+0, 2.16373e+0
21/01/2025 17:21:57.437, 21/01/2025 16:21:57.366, 2.16117e+0, 2.16097e+0
21/01/2025 17:21:58.432, 21/01/2025 16:21:58.361, 2.15968e+0, 2.15938e+0
21/01/2025 17:21:59.427, 21/01/2025 16:21:59.356, 2.16072e+0, 2.16019e+0
21/01/2025 17:22:00.428, 21/01/2025 16:22:00.350, 2.16295e+0, 2.16256e+0
21/01/2025 17:22:01.420, 21/01/2025 16:22:01.344, 2.16434e+0, 2.16397e+0
21/01/2025 17:22:02.406, 21/01/2025 16:22:02.340, 2.16240e+0, 2.16182e+0
21/01/2025 17:22:03.409, 21/01/2025 16:22:03.333, 2.15822e+0, 2.15734e+0
21/01/2025 17:22:04.397, 21/01/2025 16:22:04.328, 2.15944e+0, 2.15920e+0
21/01/2025 17:22:05.386, 21/01/2025 16:22:05.323, 2.15912e+0, 2.15868e+0
21/01/2025 17:22:06.389, 21/01/2025 16:22:06.317, 2.15894e+0, 2.15857e+0
21/01/2025 17:22:07.387, 21/01/2025 16:22:07.312, 2.15856e+0, 2.15830e+0
21/01/2025 17:22:08.376, 21/01/2025 16:22:08.306, 2.15725e+0, 2.15706e+0
21/01/2025 17:22:09.366, 21/01/2025 16:22:09.301, 2.15764e+0, 2.15713e+0
21/01/2025 17:22:10.364, 21/01/2025 16:22:10.295, 2.15505e+0, 2.15461e+0
21/01/2025 17:22:11.357, 21/01/2025 16:22:11.289, 2.15539e+0, 2.15451e+0
21/01/2025 17:22:12.347, 21/01/2025 16:22:12.284, 2.15623e+0, 2.15580e+0
21/01/2025 17:22:13.350, 21/01/2025 16:22:13.279, 2.15361e+0, 2.15307e+0
21/01/2025 17:22:14.346, 21/01/2025 16:22:14.273, 2.15483e+0, 2.15451e+0
21/01/2025 17:22:15.334, 21/01/2025 16:22:15.268, 2.15410e+0, 2.15385e+0
21/01/2025 17:22:16.330, 21/01/2025 16:22:16.263, 2.15835e+0, 2.15791e+0
21/01/2025 17:22:17.329, 21/01/2025 16:22:17.257, 2.15650e+0, 2.15610e+0
21/01/2025 17:22:18.318, 21/01/2025 16:22:18.251, 2.15861e+0, 2.15846e+0
21/01/2025 17:22:19.312, 21/01/2025 16:22:19.247, 2.15859e+0, 2.15831e+0
21/01/2025 17:22:20.307, 21/01/2025 16:22:20.240, 2.15843e+0, 2.15822e+0
21/01/2025 17:22:21.303, 21/01/2025 16:22:21.235, 2.15811e+0, 2.15801e+0
21/01/2025 17:22:22.302, 21/01/2025 16:22:22.229, 2.15549e+0, 2.15517e+0
21/01/2025 17:22:23.291, 21/01/2025 16:22:23.224, 2.15898e+0, 2.15879e+0
21/01/2025 17:22:24.285, 21/01/2025 16:22:24.218, 2.15774e+0, 2.15754e+0
21/01/2025 17:22:25.284, 21/01/2025 16:22:25.213, 2.15811e+0, 2.15782e+0
21/01/2025 17:22:26.274, 21/01/2025 16:22:26.207, 2.15494e+0, 2.15461e+0
21/01/2025 17:22:27.268, 21/01/2025 16:22:27.202, 2.15725e+0, 2.15716e+0
21/01/2025 17:22:28.261, 21/01/2025 16:22:28.196, 2.15595e+0, 2.15550e+0
21/01/2025 17:22:29.260, 21/01/2025 16:22:29.191, 2.15434e+0, 2.15411e+0
21/01/2025 17:22:30.250, 21/01/2025 16:22:30.186, 2.15431e+0, 2.15387e+0
21/01/2025 17:22:31.246, 21/01/2025 16:22:31.180, 2.15446e+0, 2.15416e+0
21/01/2025 17:22:32.249, 21/01/2025 16:22:32.174, 2.15267e+0, 2.15225e+0
21/01/2025 17:22:33.236, 21/01/2025 16:22:33.169, 2.15344e+0, 2.15317e+0
21/01/2025 17:22:34.232, 21/01/2025 16:22:34.164, 2.15283e+0, 2.15243e+0
21/01/2025 17:22:35.223, 21/01/2025 16:22:35.158, 2.15326e+0, 2.15301e+0
21/01/2025 17:22:36.220, 21/01/2025 16:22:36.152, 2.14971e+0, 2.14894e+0
21/01/2025 17:22:37.219, 21/01/2025 16:22:37.147, 2.15136e+0, 2.15114e+0
21/01/2025 17:22:38.209, 21/01/2025 16:22:38.142, 2.15108e+0, 2.15072e+0
21/01/2025 17:22:39.210, 21/01/2025 16:22:39.136, 2.15147e+0, 2.15105e+0
21/01/2025 17:22:40.200, 21/01/2025 16:22:40.131, 2.15034e+0, 2.14997e+0
21/01/2025 17:22:41.200, 21/01/2025 16:22:41.125, 2.15209e+0, 2.15192e+0
21/01/2025 17:22:42.191, 21/01/2025 16:22:42.120, 2.14969e+0, 2.14934e+0
21/01/2025 17:22:43.181, 21/01/2025 16:22:43.114, 2.14880e+0, 2.14842e+0
21/01/2025 17:22:44.177, 21/01/2025 16:22:44.109, 2.15099e+0, 2.15069e+0
21/01/2025 17:22:45.177, 21/01/2025 16:22:45.104, 2.15025e+0, 2.14967e+0
21/01/2025 17:22:46.169, 21/01/2025 16:22:46.098, 2.15006e+0, 2.14975e+0
21/01/2025 17:22:47.166, 21/01/2025 16:22:47.092, 2.15000e+0, 2.14972e+0
21/01/2025 17:22:48.153, 21/01/2025 16:22:48.087, 2.15019e+0, 2.14974e+0
21/01/2025 17:22:49.156, 21/01/2025 16:22:49.081, 2.15284e+0, 2.15255e+0
21/01/2025 17:22:50.142, 21/01/2025 16:22:50.076, 2.15227e+0, 2.15186e+0
21/01/2025 17:22:51.132, 21/01/2025 16:22:51.070, 2.14879e+0, 2.14820e+0
21/01/2025 17:22:52.135, 21/01/2025 16:22:52.065, 2.15102e+0, 2.15034e+0
21/01/2025 17:22:53.131, 21/01/2025 16:22:53.059, 2.15204e+0, 2.15173e+0
21/01/2025 17:22:54.125, 21/01/2025 16:22:54.054, 2.15241e+0, 2.15205e+0
21/01/2025 17:22:55.121, 21/01/2025 16:22:55.048, 2.15571e+0, 2.15518e+0
21/01/2025 17:22:56.109, 21/01/2025 16:22:56.043, 2.15727e+0, 2.15680e+0
21/01/2025 17:22:57.111, 21/01/2025 16:22:57.038, 2.18817e+0, 2.18769e+0
21/01/2025 17:22:58.100, 21/01/2025 16:22:58.032, 2.28294e+0, 2.28253e+0
21/01/2025 17:22:59.098, 21/01/2025 16:22:59.027, 2.46196e+0, 2.46143e+0
21/01/2025 17:23:00.087, 21/01/2025 16:23:00.021, 2.66770e+0, 2.66706e+0
21/01/2025 17:23:01.087, 21/01/2025 16:23:01.016, 2.87317e+0, 2.87264e+0
21/01/2025 17:23:02.073, 21/01/2025 16:23:02.011, 3.03953e+0, 3.03879e+0
21/01/2025 17:23:03.077, 21/01/2025 16:23:03.005, 3.15334e+0, 3.15250e+0
21/01/2025 17:23:04.067, 21/01/2025 16:23:04.000, 3.22520e+0, 3.22408e+0
21/01/2025 17:23:05.059, 21/01/2025 16:23:04.994, 3.26047e+0, 3.25946e+0
21/01/2025 17:23:06.060, 21/01/2025 16:23:05.988, 3.25963e+0, 3.25857e+0
21/01/2025 17:23:07.049, 21/01/2025 16:23:06.983, 3.24879e+0, 3.24826e+0
21/01/2025 17:23:08.047, 21/01/2025 16:23:07.977, 3.22290e+0, 3.22222e+0
21/01/2025 17:23:09.038, 21/01/2025 16:23:08.972, 3.18769e+0, 3.18678e+0
21/01/2025 17:23:10.033, 21/01/2025 16:23:09.966, 3.14859e+0, 3.14763e+0
21/01/2025 17:23:11.034, 21/01/2025 16:23:10.960, 3.10745e+0, 3.10667e+0
21/01/2025 17:23:12.024, 21/01/2025 16:23:11.955, 3.06903e+0, 3.06819e+0
21/01/2025 17:23:13.015, 21/01/2025 16:23:12.951, 3.02789e+0, 3.02702e+0
21/01/2025 17:23:14.013, 21/01/2025 16:23:13.944, 2.98985e+0, 2.98897e+0
21/01/2025 17:23:15.006, 21/01/2025 16:23:14.939, 2.95740e+0, 2.95652e+0
21/01/2025 17:23:16.001, 21/01/2025 16:23:15.933, 2.92287e+0, 2.92219e+0
21/01/2025 17:23:16.998, 21/01/2025 16:23:16.929, 2.88934e+0, 2.88850e+0
21/01/2025 17:23:17.994, 21/01/2025 16:23:17.922, 2.85618e+0, 2.85541e+0
21/01/2025 17:23:18.988, 21/01/2025 16:23:18.917, 2.82331e+0, 2.82273e+0
21/01/2025 17:23:19.975, 21/01/2025 16:23:19.912, 2.79528e+0, 2.79441e+0
21/01/2025 17:23:20.975, 21/01/2025 16:23:20.906, 2.76513e+0, 2.76445e+0
21/01/2025 17:23:21.969, 21/01/2025 16:23:21.900, 2.73903e+0, 2.73860e+0
21/01/2025 17:23:22.962, 21/01/2025 16:23:22.895, 2.71425e+0, 2.71358e+0
21/01/2025 17:23:23.960, 21/01/2025 16:23:23.890, 2.68941e+0, 2.68870e+0
21/01/2025 17:23:24.955, 21/01/2025 16:23:24.884, 2.66787e+0, 2.66731e+0
21/01/2025 17:23:25.960, 21/01/2025 16:23:25.885, 2.64721e+0, 2.64690e+0
21/01/2025 17:23:26.946, 21/01/2025 16:23:26.880, 2.62346e+0, 2.62302e+0
21/01/2025 17:23:27.943, 21/01/2025 16:23:27.875, 2.60269e+0, 2.60228e+0
21/01/2025 17:23:28.939, 21/01/2025 16:23:28.869, 2.58260e+0, 2.58225e+0
21/01/2025 17:23:29.935, 21/01/2025 16:23:29.863, 2.56230e+0, 2.56165e+0
21/01/2025 17:23:30.920, 21/01/2025 16:23:30.858, 2.54446e+0, 2.54408e+0
